,name,rating,location,price
483,Majestic Hotel & Spa Barcelona GL,8.5,"Passeig de Gracia, 68, Eixample, 08007 Barcelona, Spain","€ 3,771"
484,Rent Top Apartments near Plaza de Catalunya,7.9,"Different locations, Eixample, 08002 Barcelona, Spain","€ 4,259"
485,Sweet Inn - Verdi,8.0,"68 Carrer de Verdi, Gràcia, 08012 Barcelona, Spain","€ 2,519"
486,Eixample 7,8.8,"Sardenya 263 ppalº 2º, Eixample, 08013 Barcelona, Spain","€ 2,351"
487,Historic apartment with terrace by the city centre,,"Carrer de la Diputació 123, Eixample, 08015 Barcelona, Spain","€ 2,249"
488,AinB B&B Eixample-Muntaner,6.2,"Muntaner, 4, Eixample, 08011 Barcelona, Spain","€ 1,561"
489,Fantastic 2 Bedroom 5 minutes by car from Plaza Catalunya,6.2,"Eixample, 08015 Barcelona, Spain","€ 3,245"
490,Catedral Bas Apartments by Aspasios,9.3,"Duran i Bas, 7, Ciutat Vella, 08002 Barcelona, Spain","€ 2,685"
491,Urban District Apartments - Barcelona Smart Vintage Lofts and Apartments,6.8,"44 Carrer de Pere IV, Sant Martí, 08005 Barcelona, Spain","€ 1,452"
492,Durlet Rambla Mar Apartments,8.7,"Rambla Poblenou 16, 1-7, Sant Martí, 08005 Barcelona, Spain","€ 1,936"
493,Habitat Apartments Grace,7.4,"Carrer de València, Eixample, 08008 Barcelona, Spain","€ 3,860"
494,Modern and bright 3BD apartment by Gran Via - Plaza España,,"Gran Via de les Corts Catalanes 442, Eixample, 08015 Barcelona, Spain","€ 2,814"
495,Arc House Barcelona,6.4,"Buenaventura Muñoz 16, Sant Martí, 08008 Barcelona, Spain",€ 731
496,Modern and bright House in the city centre,9.0,"Carrer de Tapioles, 36, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,155"
497,Aspasios Market Balconies,9.1,"73 Carrer del Comte Borrell, Eixample, 08015 Barcelona, Spain","€ 2,406"
498,Factory Suites Barcelona,8.4,"De Valencia 340 Ppal 2, Eixample, 08009 Barcelona, Spain","€ 1,567"
499,Hostal Parisien,6.5,"LA RAMBLAS 114 LA RAMBLAS 114, Ciutat Vella, 08002 Barcelona, Spain","€ 1,005"
500,Stay U-nique Apartments Napols I,8.8,"Carrer de Nàpols 258, Eixample, 08018 Barcelona, Spain","€ 3,406"
501,Sagrada Familia- Fantastic Bold Catalan 3 Bedroom Balcony,10,"Carrer de Cartagena 299, Eixample, 08025 Barcelona, Spain","€ 2,408"
502,Suite Place Barcelona Còrsega,7.9,"Corsega 518, 1-2, Eixample, 08025 Barcelona, Spain","€ 2,600"
503,Twentytú Hostel,7.7,"Pamplona, 114, Sant Martí, 08018 Barcelona, Spain","€ 3,072"
504,numa l Roca Rooms & Apartments,8.4,"Carrer De Girona, 81 & 85, Eixample, 08009 Barcelona, Spain","€ 1,679"
505,Uma Suites Barceloneta Beach,7.2,"Calle Sant Miquel, 61, Ciutat Vella, 08003 Barcelona, Spain","€ 2,658"
506,Stay U-nique Apartments Passeig de Gracia II,8.4,"Passeig de Gràcia 44, Eixample, 08007 Barcelona, Spain","€ 3,130"
507,Casual Colours Barcelona,8.0,"Avenida Josep Tarradellas, 119-121, Les Corts, 08029 Barcelona, Spain","€ 1,356"
508,Eric Vökel Boutique Apartments - BCN Suites,8.9,"Grassot, 4, Gràcia, 08025 Barcelona, Spain","€ 2,414"
509,Zero Barcelona,8.8,"21 Carrer de l'Amistat, Sant Martí, 08005 Barcelona, Spain","€ 2,494"
510,Modern and bright apartment in Eixample 5-2,10,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 2,134"
511,Hostal Martinval,8.0,"Bruc, 117, Principal, Eixample, 08009 Barcelona, Spain","€ 1,100"
512,Casa Cosi - Putxet 4,,"55 Carrer del Francolí, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 3,352"
513,Exquisite and Modern Paradise w Private Terrace and City Center,10,"Carrer de València, 212, Eixample, 08011 Barcelona, Spain","€ 3,370"
514,Sweet Inn - Paseo de Gracia - City Centre,8.8,"Passeig de Gracia, 16, Eixample, 08007 Barcelona, Spain","€ 3,078"
515,Twenty by Pillow,,"Cardenal Casañas, 11, Ciutat Vella, 08002 Barcelona, Spain","€ 1,585"
516,Sweet Inn - Villarroel,8.1,"28 Carrer de Villarroel, Eixample, 08011 Barcelona, Spain","€ 2,702"
517,AB Centric Universitat,8.5,"Carrer Sepulveda 157, Principal 1 Barcelona, Eixample, 08011 Barcelona, Spain","€ 2,940"
518,Buba House,7.9,"Aragó 237, Principal 3, Eixample, 08007 Barcelona, Spain",€ 755
519,"Grand Hotel Central, Small Luxury Hotels",8.8,"Via Laietana, 30, Ciutat Vella, 08003 Barcelona, Spain","€ 3,731"
520,Hostal Colkida,7.6,"Roger De Lluria 47, Eixample, 08009 Barcelona, Spain","€ 1,227"
521,51PAR187 Nice apartment in Parallel,9.0,"Paral·lel, 159, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,605"
522,Hostal Barcelona Centro,8.3,"Pau Claris, 104 Principal 1º, Eixample, 08009 Barcelona, Spain","€ 1,558"
523,limehome Barcelona Carrer de Besalú 82,9.1,"82 Carrer de Besalú, Sant Martí, 08026 Barcelona, Spain","€ 2,434"
524,Sonder DO Plaça Reial,8.4,"Plaça Reial, 1 , Ciutat Vella, 08001 Barcelona, Spain","€ 2,754"
525,Modern and bright apartment in Eixample 1-2,,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 2,399"
526,Friendly Rentals Dali,7.3,"Carrer de Marquet, 7 , Ciutat Vella, 08002 Barcelona, Spain","€ 1,854"
527,KANEi,5.6,"14 Avinguda de Vallcarca, Gràcia, 08023 Barcelona, Spain",€ 602
528,Meeting Point Hostels,8.8,"Vallespir 20, Sants-Montjuïc, 08014 Barcelona, Spain","€ 1,306"
529,Stay U-nique Apartments Sant Antoni II,9.4,"Carrer de Villarroel 2, Eixample, 08011 Barcelona, Spain","€ 4,459"
530,Barcelona City Centre Hostal,8.0,"Balmes, 60. Entresuelo., Eixample, 08007 Barcelona, Spain","€ 2,229"
531,Flor Parks,8.5,"Ramblas, 70, Ciutat Vella, 08002 Barcelona, Spain","€ 2,192"
532,Hotel Denit Barcelona,8.4,"Estruc, 24-26, Ciutat Vella, 08002 Barcelona, Spain","€ 1,795"
533,My Space Barcelona Executive Apartments Center,5.1,"Different locations, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 2,189"
534,Vilana Hotel Boutique,8.3,"Vilana, 7, Sarrià-St. Gervasi, 08017 Barcelona, Spain","€ 1,422"
535,Estudio Horta,7.5,"50 Carrer de Santa Joana d'Arc, Horta-Guinardó, 08032 Barcelona, Spain",€ 923
536,Casa Cosi - Sant Gervasi 1,9.2,"55 Carrer del Francolí, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,521"
537,Hostal Oliveta,7.9,"Poeta Cabanyes, 18, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,018"
538,Friendly Rentals Santa Monica,7.4,"4 Carrer de Santa Mònica, Ciutat Vella, 08001 Barcelona, Spain","€ 2,042"
539,HG City Suites Barcelona,8.8,"Via Augusta, 89-91, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 1,366"
540,Stay U-nique Apartments Sants,9.0,"De Sants 63, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,936"
541,Stay U-nique Apartments Rocafort,7.9,"Carrer de Rocafort 66, Eixample, 08015 Barcelona, Spain","€ 3,427"
542,numa I Brio,8.5,"Gran de Gràcia, 14, Gràcia, 08012 Barcelona, Spain","€ 1,632"
543,Habitat Apartments Plaza España,6.9,"Carrer de la Creu Coberta, 121, Sants-Montjuïc, 08014 Barcelona, Spain","€ 1,875"
544,Bright and modern 2bedroom in Las Ramblas 3 1A,7.0,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 2,343"
545,Hotel Travessera,7.8,"Travessera de Dalt, 121-123, Gràcia, 08024 Barcelona, Spain","€ 1,148"
546,Cosmo Suite Penthouse,7.0,"Passeig de Sant Antoni, 30, Sants-Montjuïc, 08014 Barcelona, Spain","€ 8,153"
547,Stay U-nique Apartments Industria,7.7,"Carrer de la Indústria 226, Sant Martí, 08026 Barcelona, Spain","€ 2,910"
548,Hostal Goya,8.7,"Pau Claris, 74 Primero, Eixample, 08010 Barcelona, Spain","€ 2,092"
549,Stay U-nique Apartments Palma,7.5,"Carrer de la Palma 10, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,421"
550,Stay U-nique Apartments Palma,7.5,"Carrer de la Palma 10, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,541"
551,numa I Brio,8.5,"Gran de Gràcia, 14, Gràcia, 08012 Barcelona, Spain","€ 1,675"
552,Stay U-nique Apartments Rocafort,7.9,"Carrer de Rocafort 66, Eixample, 08015 Barcelona, Spain","€ 3,262"
553,Bright and modern 2bedroom in Las Ramblas 3 1A,7.0,"Carrer de la Junta de Comerç, 23, Ciutat Vella, 08001 Barcelona, Spain","€ 2,458"
554,Habitat Apartments Carders,8.3,"Calle Carders, 23, Ciutat Vella, 08003 Barcelona, Spain","€ 2,887"
555,Cosmo Suite Penthouse,7.0,"Passeig de Sant Antoni, 30, Sants-Montjuïc, 08014 Barcelona, Spain","€ 8,153"
556,Stay U-nique Apartments Industria,7.7,"Carrer de la Indústria 226, Sant Martí, 08026 Barcelona, Spain","€ 3,056"
557,Hostal Goya,8.7,"Pau Claris, 74 Primero, Eixample, 08010 Barcelona, Spain","€ 2,092"
558,Habitat Apartments Plaza España,6.9,"Carrer de la Creu Coberta, 121, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,002"
559,Hotel Travessera,7.8,"Travessera de Dalt, 121-123, Gràcia, 08024 Barcelona, Spain","€ 1,206"
560,Sweet Inn - Gracia Central,,"136 Carrer del Torrent de l'Olla, Gràcia, 08012 Barcelona, Spain","€ 2,971"
561,Stay U-nique Apartments Est,6.1,"Carrer de l'Est 19, Ciutat Vella, 08001 Barcelona, Spain","€ 2,292"
562,Lodging Apartments Gracia,8.1,"Carrer de Milà i Fontanals, 88, Gràcia, 08012 Barcelona, Spain","€ 1,789"
563,You Stylish Beach Apartments,7.3,"Apartments at different addresses , Sant Martí, 08019 Barcelona, Spain","€ 2,852"
564,Family apartment close to Parc Güell,7.3,"Av. de la Mare de Déu de Montserrat, 81, 2 2, Horta-Guinardó, 08024 Barcelona, Spain","€ 1,383"
565,Bbarcelona Apartments Plaza España Flats,6.5,"Sant Fructuós, 27, Sants-Montjuïc, 08004 Barcelona, Spain","€ 1,621"
566,AB Eixample Viladomat Apartments,6.8,"Different locations, Eixample, 08015 Barcelona, Spain","€ 2,962"
567,Chic Apartments Barcelona,9.0,"213 Carrer de Nàpols, Eixample, 08013 Barcelona, Spain","€ 2,393"
568,Apartment Barcelona Rentals - Gracia Pool Apartments Center,6.7,"69 Carrer de Ramon y Cajal, Gràcia, 08012 Barcelona, Spain","€ 2,202"
569,Casa Consell Apartments,9.0,"Consell de cent 324 , Eixample, 08007 Barcelona, Spain","€ 6,304"
570,Tendency Apartments 6,7.9,"Different locations, Eixample, 08011 Barcelona, Spain","€ 3,998"
571,AB Sagrada Família Comfort,6.8,"C/ Còrsega 509, Sobreático 3ª, Gràcia, 08025 Barcelona, Spain","€ 1,962"
572,Canela Homes BARCELONA UNIVERSITAT,8.4,"Ronda Universitat 35, Eixample, 08007 Barcelona, Spain","€ 3,117"
573,Hostal MiMi Las Ramblas,7.4,"Nou de la Rambla 1, Ciutat Vella, 08001 Barcelona, Spain","€ 1,176"
574,Apartment Barcelona Rentals - Pool Terrace in City Center,4.9,"70 Carrer de Roger de Flor, Eixample, 08013 Barcelona, Spain","€ 3,035"
575,"FridaysFlats, Retro Chic - Experience the charm of Poble Sec",7.1,"Carrer del Parlament 18, Eixample, 08015 Barcelona, Spain","€ 2,291"
576,Kronos on the Beach Attic Suite,9.0,"Berenguer Mallol, 19, Ciutat Vella, 08003 Barcelona, Spain","€ 4,098"
577,Stay U-nique Apartments Radas,5.0,"Carrer de Radas, 34, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,688"
578,Close to Passeig de Gracia,8.1,"Diputació 327, 1-1, Eixample, 08009 Barcelona, Spain","€ 1,920"
579,Hostemplo Sagrada Familia,8.4,"Sicilia, 276, Eixample, 08013 Barcelona, Spain","€ 1,699"
580,Bright apartment close to congress center & port,6.7,"Avinguda de Les Corts Catalanes 2, Sant Martí, 08020 Barcelona, Spain",€ 922
581,Friendly Rentals Manuela,7.9,"Flassaders, 33, Ciutat Vella, 08003 Barcelona, Spain","€ 2,041"
582,Ola Living Diagonal Apartments,7.8,"Calle Aribau 226-228, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 3,215"
583,Ola Living MACBA,7.8,"Carrer del Tigre, 10, Ciutat Vella, 08001 Barcelona, Spain","€ 2,028"
584,Modern and Chic Apartments in Gracia near Parc Guell,8.0,"Gràcia, 08012 Barcelona, Spain","€ 1,880"
585,Barcelona Apartment Gran de Gràcia,7.8,"Gran de Gràcia, 205, Gràcia, 08012 Barcelona, Spain","€ 2,147"
586,Habitat Apartments Pedrera,8.0,"Rambla de Catalunya, 98-BIS, Eixample, 08008 Barcelona, Spain","€ 2,363"
587,Stay U-nique Apartments Aribau II,8.3,"Aribau, 280, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 3,512"
588,Stay U-nique Apartments Tapioles,7.6,"Carrer de Tapioles 51, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,365"
589,Rent Top Apartments Beach-Diagonal Mar,7.3,"Passeig de taulat 279 C , Sant Martí, 08019 Barcelona, Spain","€ 2,779"
590,Stay U-nique Apartments Plaça de Tetuan,8.9,"33 Carrer de Girona, Eixample, 08010 Barcelona, Spain","€ 4,037"
591,Wander by Pillow,8.0,"Carrer de Montserrat 13, 4o, Ciutat Vella, 08001 Barcelona, Spain","€ 1,589"
592,Habitat Apartments Hot Jazz,8.5,"Carrer de la Industria 207, Sant Martí, 08041 Barcelona, Spain","€ 1,808"
593,Urban District Apartments - Rambla Suites & Pool,6.9,"Carrer del Ferrocarril 27, Sant Martí, 08005 Barcelona, Spain","€ 1,703"
594,ApartEasy - Family 4-Bedroom Apartment,7.8,"98 Carrer de Calàbria, Eixample, 08015 Barcelona, Spain","€ 2,879"
595,Tendency Apartments Forum,9.2,"Carrer d'Antoni Puigvert 2, 08930 Barcelona, Spain","€ 2,924"
596,Habitat Apartments Batlló,8.2,"Balmes, 104, Eixample, 08008 Barcelona, Spain","€ 2,196"
597,Hostal Lausanne,8.5,"Avenida Portal del Angel, 24 1º, Ciutat Vella, 08002 Barcelona, Spain","€ 5,004"
598,Friendly Rentals Gran Via,8.3,"Gran Via de les Corts Catalanes, 682, Eixample, 08010 Barcelona, Spain","€ 2,671"
599,Habitat Apartments Barcelona Balconies,7.9,"Calle Enric Granados 115, Eixample, 08036 Barcelona, Spain","€ 2,348"
600,Modern and bright apartment in Eixample 3-2,8.5,"Carrer d'Entença 98, Eixample, 08015 Barcelona, Spain","€ 2,092"
601,Stay U-nique Apartments Cent,8.7,"233 Carrer del Consell de Cent, Eixample, 08011 Barcelona, Spain","€ 2,988"
602,Aparthotel Rambla108,8.2,"Las Ramblas, 108, Ciutat Vella, 08002 Barcelona, Spain","€ 2,094"
603,Eric Vökel Boutique Apartments - Sagrada Familia Suites,8.8,"Indústria, 165, Eixample, 08025 Barcelona, Spain","€ 3,206"
604,Stay U-nique Apartments Joanic,6.6,"Carrer de Ca l'Alegre de Dalt 18, Gràcia, 08024 Barcelona, Spain","€ 2,759"
605,numa I Seda Apartments,8.3,"Rec, 34, Ciutat Vella, 08003 Barcelona, Spain","€ 1,595"
606,numa I Lustre Apartments,7.9,"Carders, 34, Ciutat Vella, 08003 Barcelona, Spain","€ 1,866"
607,Primavera Hostel,8.9,"Mallorca, 330, Eixample, 08037 Barcelona, Spain","€ 1,131"
608,Aspasios Sagrada Familia Apartments,8.8,"116 Carrer de la Indústria, Eixample, 08025 Barcelona, Spain","€ 2,397"
609,Barcelona City Apartment,7.0,"Passatge D'alí Bei, 7, Sant Martí, 08018 Barcelona, Spain","€ 1,430"
610,Fantastic apartment near Plaça Francesc Macia in L'Eixample Esquerra,8.2,"Avinguda de Sarrià 33, Eixample, 08029 Barcelona, Spain","€ 2,104"
611,LeMar Boutique Barcelona,8.4,"Enric Granados, 44 - Principal, Eixample, 08008 Barcelona, Spain","€ 1,750"
612,FridaysFlats Destination Downtown - Ultra Central,8.3,"Carrer de Balmes 9, Eixample, 08007 Barcelona, Spain","€ 1,932"
613,AB Olympic Village Beach,6.9,"Different locations in Barcelona, Sant Martí, 08005 Barcelona, Spain","€ 3,083"
614,ApartEasy - Atic Sagrada Familia,8.2,"474 Carrer del Consell de Cent, Eixample, 08013 Barcelona, Spain","€ 2,635"
615,Lodging Apartments Liceu 11,9.5,"47 Carrer de Sant Pau, Ciutat Vella, 08001 Barcelona, Spain","€ 1,942"
616,Stay U-nique Apartments Manso,8.6,"Carrer de Manso 4, Eixample, 08015 Barcelona, Spain","€ 3,080"
617,Stay U-nique Apartments Pellaires,7.3,"25 Carrer dels Pellaires, Sant Martí, 08019 Barcelona, Spain","€ 2,745"
618,Bbarcelona Apartments Gracia Flats,6.4,"Plaza Lesseps 8, Gràcia, 08023 Barcelona, Spain","€ 1,741"
619,Lodging Apartments Guell & Gracia,7.6,"Carrer del Torrent de les Flors 139, Gràcia, 08024 Barcelona, Spain","€ 1,645"
620,Bright and modern 4BD with terrace near Arc de Triomf,,"Carrer de Roger de Flor 45, Eixample, 08013 Barcelona, Spain","€ 3,733"
621,My Space Barcelona - Newly renovated apartment in Gràcia for families and executives,7.5,"12 Carrer de Sant Cristòfol, Gràcia, 08012 Barcelona, Spain","€ 2,555"
622,1213 - Ciutadella Nice Apartment,7.3,"Joan de Austria 51, Sant Martí, 08005 Barcelona, Spain","€ 1,904"
623,Stay U-nique Apartments Radas,5.0,"Carrer de Radas, 34, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,688"
624,Modern and Chic Apartments in Gracia near Parc Guell,8.0,"Gràcia, 08012 Barcelona, Spain","€ 1,852"
625,Lodging Apartments Guell & Gracia,7.6,"Carrer del Torrent de les Flors 139, Gràcia, 08024 Barcelona, Spain","€ 1,645"
626,Studio Hostel,8.2,"Duquessa d´Orleans, 56 B, Sarrià-St. Gervasi, 08034 Barcelona, Spain","€ 1,486"
627,Bbarcelona Apartments Gracia Flats,6.4,"Plaza Lesseps 8, Gràcia, 08023 Barcelona, Spain","€ 1,741"
628,AB Olympic Village Beach,6.9,"Different locations in Barcelona, Sant Martí, 08005 Barcelona, Spain","€ 3,083"
629,Bright and modern 4BD with terrace near Arc de Triomf,,"Carrer de Roger de Flor 45, Eixample, 08013 Barcelona, Spain","€ 3,733"
630,Barcelona City Hotel,7.5,"Aragó, 281, Eixample, 08009 Barcelona, Spain","€ 2,114"
631,Lodging Apartments Liceu 11,9.5,"47 Carrer de Sant Pau, Ciutat Vella, 08001 Barcelona, Spain","€ 1,824"
632,ApartEasy - Central Gracia Apartments,7.6,"Carrer Santa Tecla, 3, 08012 Barcelona, España., Gràcia, 08012 Barcelona, Spain","€ 1,823"
633,ApartEasy - Atic Sagrada Familia,8.2,"474 Carrer del Consell de Cent, Eixample, 08013 Barcelona, Spain","€ 2,471"
634,Ola Living Santa Anna,8.1,"Calle Santa Anna 35, Ciutat Vella, 08002 Barcelona, Spain","€ 2,339"
635,Kronos on the Beach Attic Suite,9.0,"Berenguer Mallol, 19, Ciutat Vella, 08003 Barcelona, Spain","€ 3,840"
636,Modern and Chic Apartments in Gracia near Parc Guell,8.0,"Gràcia, 08012 Barcelona, Spain","€ 1,898"
637,Stay U-nique Apartments Radas,5.0,"Carrer de Radas, 34, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,688"
638,Stay U-nique Apartments Aribau II,8.3,"Aribau, 280, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 3,566"
639,"Via Sants Hotel Barcelona, Tapestry Collection By Hilton",,"Calle Nicaragua 5 - 7, Eixample, 08029 Barcelona, Spain","€ 1,790"
640,"FridaysFlats, Retro Chic - Experience the charm of Poble Sec",7.1,"Carrer del Parlament 18, Eixample, 08015 Barcelona, Spain","€ 2,152"
641,Sweet Inn - Sepulveda,7.6,"125 Carrer de Sepúlveda, Eixample, 08015 Barcelona, Spain","€ 2,144"
642,Stay U-nique Apartments Rossello,7.7,"Rosselló, 266, Eixample, 08037 Barcelona, Spain","€ 3,738"
643,Habitat Apartments Pedrera,8.0,"Rambla de Catalunya, 98-BIS, Eixample, 08008 Barcelona, Spain","€ 2,290"
644,Stay U-nique Apartments Tapioles,7.6,"Carrer de Tapioles 51, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,365"
645,ApartEasy - Plaza España Deluxe,7.8,"Avinguda del Paraŀlel,  204 - 3ºB, Eixample, 08015 Barcelona, Spain","€ 3,118"
646,Tendency Apartments Forum,9.2,"Carrer d'Antoni Puigvert 2, 08930 Barcelona, Spain","€ 2,737"
647,ApartEasy - Family 4-Bedroom Apartment,7.8,"98 Carrer de Calàbria, Eixample, 08015 Barcelona, Spain","€ 3,024"
648,Habitat Apartments Batlló,8.2,"Balmes, 104, Eixample, 08008 Barcelona, Spain","€ 2,057"
649,Friendly Rentals Gran Via,8.3,"Gran Via de les Corts Catalanes, 682, Eixample, 08010 Barcelona, Spain","€ 2,671"
650,ApartEasy - Plaza España Deluxe,7.8,"Avinguda del Paraŀlel,  204 - 3ºB, Eixample, 08015 Barcelona, Spain","€ 3,118"
651,Stylish 2 Bdr apartment in Trendy Gracia,8.6,"142 Carrer de l'Encarnació 2-1, Gràcia, 08025 Barcelona, Spain","€ 2,221"
652,MODERNIST APARTMENT FOR LARGE GROUPS IN EIXAMPLE,8.7,"64 Carrer de Balmes, Eixample, 08007 Barcelona, Spain","€ 9,458"
653,Stay U-nique Apartments Murillo,,"Calle Murillo, 17-19, Sants-Montjuïc, 08004 Barcelona, Spain","€ 2,708"
654,Apartamento Modernista para Grupos,8.2,"Carrer de Balmes ,64 Carrer de Balmes ,64, Eixample, 08007 Barcelona, Spain","€ 9,953"
655,Mid-term rentals in Barcelona with Swimming Pool,2.9,"28 Carrer de Ballester, Sarrià-St. Gervasi, 08023 Barcelona, Spain","€ 2,275"
656,Claris Apartments,8.8,"Pau Claris, 178, Eixample, 08037 Barcelona, Spain","€ 2,341"
657,Apartments Hotel Sant Pau,8.8,"Sant Antoni María Claret, 173, Sant Martí, 08041 Barcelona, Spain","€ 1,853"
658,Ideal Youth Hostel,4.8,"Unio, 10-12, Ciutat Vella, 08001 Barcelona, Spain",€ 928
659,Stay U-nique Apartments Salva II,9.2,"Carrer de Salvà 2, Sants-Montjuïc, 08004 Barcelona, Spain","€ 3,515"
660,Stay U-nique Apartments Sicília,6.2,"264 Carrer de Sicília, Eixample, 08013 Barcelona, Spain","€ 4,145"
661,Click&Flat Luxury Tetuan,8.4,"Plaza de Tetuan, 36 , Eixample, 08010 Barcelona, Spain","€ 5,072"
662,limehome Barcelona Carrer de Fontcoberta - Self check-in only,8.3,"Carrer de Fontcoberta 4, Sarrià-St. Gervasi, 08034 Barcelona, Spain","€ 2,888"
663,Stay U-nique Apartments Rogent,8.0,"Carrer de Rogent 28, Sant Martí, 08026 Barcelona, Spain","€ 3,010"
664,ApartEasy - Family 4-Bedroom Apartment,7.8,"98 Carrer de Calàbria, Eixample, 08015 Barcelona, Spain","€ 2,908"
665,Sweet Inn - Charming in Sant Gervasi,8.0,"De Saragossa 28, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,131"
666,Apartamenting Barcelona,9.1,"Comte Borrell, 42, Eixample, 08015 Barcelona, Spain","€ 2,070"
667,Safestay Barcelona Passeig de Gràcia,7.2,"Passeig de Gràcia, 33, Eixample, 08007 Barcelona, Spain","€ 1,536"
668,numa I Boqueria Apartments,8.4,"89 La Rambla, Ciutat Vella, 08002 Barcelona, Spain","€ 3,560"
669,Stay U-nique Apartments Urgell,7.3,"Calle de Villarroel 50, Eixample, 08011 Barcelona, Spain","€ 2,873"
670,Casa Cosi - Sant Gervasi 4,7.0,"Carrer del Francolí, 55 1-4, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,620"
671,numa l Lumino Apartments,7.5,"Ronda San Pere, 3, Eixample, 08010 Barcelona, Spain","€ 2,070"
672,Bismarck,3.0,"Bismarck, 10, Horta-Guinardó, 08024 Barcelona, Spain","€ 2,282"
673,Mar Apartments,7.5,"10 Carrer de Badajoz, Sant Martí, 08005 Barcelona, Spain","€ 3,215"
674,Rocafort in Eixample,6.5,"102 Carrer de Rocafort, Eixample, 08015 Barcelona, Spain","€ 2,320"
675,Central and Spacious Family Apartment,8.5,"734 Gran Via de les Corts Catalanes, Eixample, 08013 Barcelona, Spain","€ 3,623"
676,Apartment Caspe,8.0,"19 Carrer de Casp, Eixample, 08010 Barcelona, Spain","€ 3,639"
677,Mar Apartments,7.5,"10 Carrer de Badajoz, Sant Martí, 08005 Barcelona, Spain","€ 3,215"
678,Stay U-nique Apartments Floridablanca,7.9,"49 Carrer de Floridablanca, Eixample, 08015 Barcelona, Spain","€ 2,947"
679,Gracia12,8.1,"Martinez de la Rosa 51 3º 1º, Gràcia, 08012 Barcelona, Spain","€ 2,134"
680,Olala Diagonal Apartment,8.8,"Deu i Mata, 141, 2-3, Les Corts, 08029 Barcelona, Spain","€ 2,928"
681,Lodging Apartments Villa de Gracia 2 bedroom cozy apartment,7.7,"42 Carrer de Pau Alsina, Gràcia, 08025 Barcelona, Spain","€ 1,843"
682,numa l Lumino Apartments,7.5,"Ronda San Pere, 3, Eixample, 08010 Barcelona, Spain","€ 2,070"
683,Barcelona City Rooms,7.2,"Industria, 81 bajos, 1ª, Gràcia, 08025 Barcelona, Spain","€ 2,586"
684,Canela Homes BARCELONA MACBA,7.9,"Joaquim Costa, 28, Ciutat Vella, 08001 Barcelona, Spain","€ 2,523"
685,ApartEasy - Eixample Center,7.0,"Enric Granados, 97, Eixample, 08008 Barcelona, Spain","€ 1,822"
686,Eixample8,10,"Aribau 159 ppalº 2º, Eixample, 08036 Barcelona, Spain","€ 2,761"
687,Casp Green House,7.7,"Casp, 39, entresuelo 2, Eixample, 08010 Barcelona, Spain","€ 19,806"
688,Apartment Barcelona Rentals - Penthouse with Terrace,6.2,"Carrer de Ballester, 34, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 2,235"
689,Hostal Capitol Ramblas,6.8,"La Rambla 138, Ciutat Vella, 08002 Barcelona, Spain",€ 897
690,Casa Cosi - El Farró 3,9.7,"55 Carrer del Francolí, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 2,595"
691,Stay U-nique Apartments Sant Antoni,7.8,"Carrer de Floridablanca 90, Eixample, 08015 Barcelona, Spain","€ 3,764"
692,Stay U-nique Apartments Travessera II,9.7,"Travessera de Gràcia 171, Gràcia, 08012 Barcelona, Spain","€ 2,840"
693,Barcelona City Seven,6.9,"Aribau, 235, Sarrià-St. Gervasi, 08021 Barcelona, Spain","€ 1,576"
694,Barcelona City Street,7.1,"Dènia, 34, Sarrià-St. Gervasi, 08006 Barcelona, Spain","€ 1,683"
695,AB Montjuic,7.4,"Creu Coberta, 15, Sants-Montjuïc, 08014 Barcelona, Spain","€ 2,652"
696,Casa Cosi - Eixample 4,,"96 Carrer de Casanova, Eixample, 08011 Barcelona, Spain","€ 4,536"
697,AB Casa Saltor,8.9,"Gran Via de les Corts Catalanes, 558 ppal 1ª, Eixample, 08011 Barcelona, Spain","€ 4,077"
