,name,rating,location,price
125,Hostal Abami II,8.4,"San Bernardo, 35 - 2º, Centro, 28015 Madrid, Spain",€ 572
126,Acogedor apartamento - 1D 1B - Sol,8.3,"Calle Mayor 24, 4 izq B, Centro, 28013 Madrid, Spain",€ 707
127,ESTUDIOS RUDA 4,7.5,"4 Calle de la Ruda, Centro, 28005 Madrid, Spain",€ 462
128,Fuencarral Adeco,8.5,"Fuencarral, 27, 2ª planta , Centro, 28004 Madrid, Spain",€ 549
129,PYR Select Gran Via VIII,7.3,"8 Calle de Valverde Piso 2 puerta 2B, Centro, 28004 Madrid, Spain",€ 572
130,Hostal Rías Bajas,8.5,"San Bernardo 35 1º-Izda, Centro, 28015 Madrid, Spain",€ 637
131,"Hotel Indigo Madrid - Gran Via, an IHG Hotel",8.7,"Silva, 6, Centro, 28013 Madrid, Spain",€ 787
132,Hostal Abril Madrid,8.3,"Fuencarral 39, 4 Derecha, Centro, 28004 Madrid, Spain",€ 427
133,Acogedor Piso Olivar,6.4,"Calle del Olivar, Centro, 28012 Madrid, Spain",€ 445
134,"URSO Hotel & Spa, a Small Luxury Hotel of the World",9.1,"Mejía Lequerica, 8, Centro, 28004 Madrid, Spain","€ 1,500"
135,New Go Inn,8.2,"4 Calle Libertad, Centro, 28004 Madrid, Spain",€ 502
136,Cómodo apartamento en el centro - Gran Vía,6.0,"29 Calle de Hortaleza, Centro, 28004 Madrid, Spain",€ 828
137,Gran Central Suites,8.1,"Calle Minas 12, Centro, 28004 Madrid, Spain",€ 916
138,Ronda de Valencia Apartment,6.9,"Calle Ronda de Valencia 14, Centro, 28012 Madrid, Spain",€ 576
139,Casa de Madrid,6.2,"C/ Salitre 35, BJ D, 28002 Madrid., Centro, 28012 Madrid, Spain",€ 447
140,Chueca - Apartamento tranquilo para 4 personas,8.2,"35 Calle de Pelayo, Centro, 28004 Madrid, Spain",€ 726
141,Apartamento en Centro de Madrid,,"33 Calle de la Montera, Centro, 28013 Madrid, Spain",€ 896
142,Hostal Comercial,7.5,"Esparteros, 12, Centro, 28012 Madrid, Spain",€ 464
143,Porcel Ganivet,8.4,"Toledo, 111, Centro, 28005 Madrid, Spain",€ 553
144,Uma Suites Atocha,8.7,"1 Calle Doctor Mata, Centro, 28012 Madrid, Spain",€ 694
145,Hotel Los Condes,8.5,"Libreros, 7, Centro, 28004 Madrid, Spain",€ 726
146,Apartamento en pleno centro de Madrid -AC and Wifi,8.5,"19 Calle de las Infantas 2º puerta 4, Centro, 28004 Madrid, Spain",€ 939
147,Hostal Met Madrid,9.1,"Costanilla De Santiago 2, 2º, Centro, 28013 Madrid, Spain",€ 802
148,Hostal Cervantes,8.0,"Cervantes, 34 2º Planta, Centro, 28014 Madrid, Spain",€ 353
149,JC Rooms Chueca,8.3,"Calle Infantas  5, Centro, 28004 Madrid, Spain",€ 443
150,Andrés Borrego 13,8.7,"Calle Andrés Borrego 13, Centro, 28004 Madrid, Spain","€ 1,152"
151,Chueca - Apartamento tranquilo para 4 personas,8.2,"35 Calle de Pelayo, Centro, 28004 Madrid, Spain",€ 699
152,Apartamento en Centro de Madrid,,"33 Calle de la Montera, Centro, 28013 Madrid, Spain",€ 852
153,JC Rooms Chueca,8.3,"Calle Infantas  5, Centro, 28004 Madrid, Spain",€ 443
154,Hostal Cervantes,8.0,"Cervantes, 34 2º Planta, Centro, 28014 Madrid, Spain",€ 335
155,Apartamento en pleno centro de Madrid -AC and Wifi,8.5,"19 Calle de las Infantas 2º puerta 4, Centro, 28004 Madrid, Spain","€ 1,011"
156,Hostal Met Madrid,9.1,"Costanilla De Santiago 2, 2º, Centro, 28013 Madrid, Spain",€ 802
157,Porcel Ganivet,8.4,"Toledo, 111, Centro, 28005 Madrid, Spain",€ 525
158,Hostal Comercial,7.5,"Esparteros, 12, Centro, 28012 Madrid, Spain",€ 464
159,Uma Suites Atocha,8.7,"1 Calle Doctor Mata, Centro, 28012 Madrid, Spain",€ 659
160,AmazINN Places Lavapies V,9.0,"Argumosa, 11, Centro, 28012 Madrid, Spain","€ 1,031"
161,Hostal Adriano,8.3,"De la Cruz, 26  4º piso, Centro, 28012 Madrid, Spain",€ 533
162,JC Rooms Santo Domingo,7.8,"Cuesta de Santo Domingo, 16, Centro, 28013 Madrid, Spain",€ 443
163,Atocha28,7.8,"Calle de Atocha 28, 1º Izq, Centro, 28012 Madrid, Spain",€ 450
164,Suitur Apartment Hita II Centro Madrid,8.0,"Miguel Moya4, 1, int dcha 2, Centro, 28004 Madrid, Spain",€ 555
165,Cozy in Malasaña,8.0,"Calle de la Palma 49, Centro, 28004 Madrid, Spain",€ 658
166,Hostal Inter Plaza Mayor,6.4,"Zaragoza, 6 - 3º Dcha, Centro, 28012 Madrid, Spain",€ 360
167,Arenal Suites Preciados,9.1,"Calle Preciados 33 * Planta 3º, Centro, 28013 Madrid, Spain",€ 595
168,Piso en Calle Caravaca,6.2,"Calle de Caravaca, Centro, 28012 Madrid, Spain",€ 437
169,STYLISH NEST 1BD PLAZA MAYOR - SOL,7.2,"Calle de Santa Isabel, 26, Centro, 28012 Madrid, Spain",€ 615
170,Hostal Inn Madrid,8.6,"Mesonero Romanos, 10 Planta 4, Centro, 28013 Madrid, Spain",€ 598
171,Exclusivo piso de 4 hab con vistas a La Latina,10,"77 Calle de Toledo, Centro, 28005 Madrid, Spain","€ 1,841"
172,Hostal Alexis Madrid,8.7,"Principe, 18. Piso 4 Derecha, Centro, 28012 Madrid, Spain",€ 495
173,Room Mate Macarena – Gran Vía,8.9,"43 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 780
174,Vincci The Mint,9.1,"Gran Vía 10, Centro, 28013 Madrid, Spain","€ 1,228"
175,Plaza Mayor Suites & Apartments,9.0,"4 Calle Salvador, Centro, 28012 Madrid, Spain",€ 720
176,Hostal Rofer,8.1,"Toledo, 94 - 2º, Centro, 28005 Madrid, Spain",€ 329
177,Bloom Inn Madrid,8.5,"14 Calle de la Puebla, Planta 4, Centro, 28004 Madrid, Spain",€ 599
178,Hostal del Pez Azul,8.4,"Pez, 9, Centro, 28004 Madrid, Spain",€ 459
179,Exclusivo piso de 4 hab con vistas a La Latina,10,"77 Calle de Toledo, Centro, 28005 Madrid, Spain","€ 1,933"
180,Central Gran Via,8.9,"45 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 794
181,Collection La Latina,7.1,"19 Calle Águila, Centro, 28005 Madrid, Spain",€ 729
182,Room Mate Macarena – Gran Vía,8.9,"43 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 780
183,Petit Palace Posada del Peine,8.5,"Postas, 17, Centro, 28012 Madrid, Spain",€ 631
184,limehome Madrid Calle de la Madera - Self check-in only,8.4,"25 Calle de la Madera, Centro, 28004 Madrid, Spain",€ 796
185,"Precioso apartamento Palacio Real, Madrid",8.6,"Calle San Buenaventura 7 _ 3C ESC EXT, Centro, 28005 Madrid, Spain",€ 720
186,Gran Via 63 Rooms,7.4,"Gran Via 63, 5ª Planta, Centro, 28013 Madrid, Spain",€ 660
187,Espectacular Loft con terraza,,"8 Calle de Hernán Cortés, Centro, 28004 Madrid, Spain",€ 617
188,Hostal Adria Santa Ana,8.1,"Nuñez de Arce, 15, 3º Exterior, Centro, 28012 Madrid, Spain",€ 542
189,Amor de Dios 17 Boutique Hotel,9.1,"Calle Amor de Dios 17, edificio, Centro, 28014 Madrid, Spain",€ 860
190,Jc Rooms Jardines,8.3,"3 Calle Jardines, Centro, 28013 Madrid, Spain",€ 443
191,apartamento en la calle pez,10,"MOLINO DEL VIENTO, 6, Centro, 28004 Madrid, Spain",€ 787
192,The Central House Madrid Lavapiés,9.1,"Calle Encomienda 16, Centro, 28012 Madrid, Spain",€ 518
193,Slow Suites Bellas Artes,8.5,"20 Calle de los Madrazo, Centro, 28014 Madrid, Spain",€ 733
194,Petit Palace Santa Bárbara,8.7,"Plaza Santa Barbara, 10, Centro, 28004 Madrid, Spain",€ 775
195,Stunning & Bright 2BD 2BTH – CITY CENTER -GRAN VIA,8.6,"10 Calle del Caballero de Gracia, Centro, 28013 Madrid, Spain","€ 1,223"
196,PYR Select Fuencarral III,7.5,"Calle de Hortaleza, Centro, 28004 Madrid, Spain",€ 435
197,Hostal La Casa de La Plaza,7.4,"Plaza de San Miguel, 5, Centro, 28005 Madrid, Spain",€ 409
198,Vincci Capitol,8.6,"Gran Vía, 41, Centro, 28013 Madrid, Spain",€ 991
199,SVF76 - LOFT individual en Malasaña 2 personas,9.3,"76 Calle de San Vicente Ferrer, Centro, 28015 Madrid, Spain",€ 496
200,MintyStay 1BD - Las Letras,8.7,"Huertas 50, Centro, 28014 Madrid, Spain",€ 598
201,MintyStay - Campoamor,10,"Calle de Campoamor 13, local derecha apt 1, Centro, 28004 Madrid, Spain",€ 904
202,Alfonso XIII,8.7,"32 Calle Mayor, Centro, 28013 Madrid, Spain",€ 741
203,Apart Mesón Embajadores M3,6.3,"80 Calle del Mesón de Paredes, Centro, 28012 Madrid, Spain",€ 431
204,Ibis Budget Madrid Centro Lavapies,8.0,"Calle De Valencia 8 10, Centro, 28012 Madrid, Spain",€ 509
205,Hostal Sol Square Madrid,8.3,"Calle Luis Velez de Guevara, 2- 4, Centro, 28012 Madrid, Spain",€ 516
206,"The Principal Madrid, Small Luxury Hotels",8.8,"Marqués de Valdeiglesias, 1, Centro, 28004 Madrid, Spain","€ 1,710"
207,Hostal Alicante,7.7,"Arenal, 16 dplo., Centro, 28013 Madrid, Spain",€ 488
208,Sterling,8.0,"San Bernardo, 29-31, Centro, 28015 Madrid, Spain",€ 610
209,"Hotel Madrid Centro, Affiliated by Meliá",7.9,"Gran Via, 72, Centro, 28013 Madrid, Spain",€ 914
210,L&H Gran Vía Selection,9.0,"San Onofre 5, Centro, 28004 Madrid, Spain","€ 1,518"
211,Hostal El Pilar,8.0,"Carretas, 13, Centro, 28012 Madrid, Spain",€ 472
212,apartamento reformado en el barrio de las letras,9.0,"GOBERNADOR, 22, Centro, 28014 Madrid, Spain",€ 713
213,Hotel Freedom,8.4,"Santa Isabel, 4, Centro, 28013 Madrid, Spain",€ 545
214,SmartRental Collection Gran Vía Capital,8.9,"14 Calle Gran Vía, Centro, 28013 Madrid, Spain","€ 1,056"
215,Hostal Anton Martin,8.3,"Magdalena, 29, Centro, 28012 Madrid, Spain",€ 552
216,Petit Palace Preciados,8.1,"Galdo, 2, Centro, 28013 Madrid, Spain",€ 714
217,Madridcito,8.6,"Calle de la Montera, 20 4o izquierda , Centro, 28013 Madrid, Spain",€ 570
218,Exclusive Apartment in Historic Center,8.1,"1 Plaza de la Villa, Centro, 28005 Madrid, Spain",€ 683
219,Mayerling Hotel,8.5,"Conde de Romanones, 6, Centro, 28012 Madrid, Spain",€ 771
220,Capital BedRoom,4.2,"58 Calle de Fuencarral, Centro, 28004 Madrid, Spain",€ 425
221,Hostal Ballesta,8.2,"Ballesta 5, Centro, 28004 Madrid, Spain",€ 566
222,"Hotel Urban,a Member of Design Hotels",8.8,"Carrera San Jerónimo, 34, Centro, 28014 Madrid, Spain","€ 1,032"
223,Room Mate Mario,8.5,"Campomanes, 4, Centro, 28013 Madrid, Spain",€ 568
224,APARTAMENTOS EN FUENCARRAL Granvía,8.8,"22 Calle de Fuencarral Piso 2 ext A, Centro, 28004 Madrid, Spain",€ 486
225,apartamento plaza de lavapies,8.0,"LAVAPIES, 4, Centro, 28012 Madrid, Spain",€ 497
226,Madridcito,8.6,"Calle de la Montera, 20 4o izquierda , Centro, 28013 Madrid, Spain",€ 542
227,Hostal Ballesta,8.2,"Ballesta 5, Centro, 28004 Madrid, Spain",€ 566
228,Mayerling Hotel,8.5,"Conde de Romanones, 6, Centro, 28012 Madrid, Spain",€ 771
229,Capital BedRoom,4.2,"58 Calle de Fuencarral, Centro, 28004 Madrid, Spain",€ 439
230,Hostal Madrid Star,8.2,"Príncipe, 18 2º derecha, Centro, 28012 Madrid, Spain",€ 591
231,Artrip Hotel,9.1,"Valencia, 11, Centro, 28012 Madrid, Spain",€ 996
232,APARTAMENTOS EN FUENCARRAL Granvía,8.8,"22 Calle de Fuencarral Piso 2 ext A, Centro, 28004 Madrid, Spain",€ 486
233,Smartrental Collection Gran Vía Centric,8.8,"42 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 855
234,Vitium Urban Suites,8.0,"Gran Vía, 61, Centro, 28013 Madrid, Spain",€ 756
235,Apartamento en el corazón de Madrid,6.2,"Calle del Norte 27 Bajo, Centro, 28015 Madrid, Spain",€ 372
236,piso en lavapies 3 dormitorios 8 personas,,"AVE MARIA, 40, Centro, 28012 Madrid, Spain","€ 1,144"
237,MOLINA - LA LATINA,7.2,"6 Calle del Calvario 4º B, Centro, 28012 Madrid, Spain",€ 509
238,Hostal Manuela by gaiarooms,7.7,"Gran Ví­a, 15 - 4B, Centro, 28013 Madrid, Spain",€ 452
239,Aspasios Calle Mayor Apartments,8.8,"Calle Mayor 30, Centro, 28013 Madrid, Spain",€ 765
240,Sophisticated brand new flat,8.8,"6 Calle de Don Pedro 4º int izq, Centro, 28005 Madrid, Spain",€ 822
241,Estudio Lorenzo Acogedor,7.5,"Calle de San Lorenzo, Centro, 28004 Madrid, Spain",€ 429
242,Luz Madrid Rooms,8.3,"Las Fuentes,10, 3 Izquierda y Derecha., Centro, 28013 Madrid, Spain",€ 561
243,Hostal Cervelo,8.4,"Atocha, 43, Centro, 28012 Madrid, Spain",€ 460
244,Four Seasons Hotel Madrid,9.4,"Sevilla, 3, Centro, 28014 Madrid, Spain","€ 3,964"
245,Santa Ana´s Charming Flat,8.7,"Calle de Núñez de Arce 14, 1C, Centro, 28012 Madrid, Spain",€ 534
246,Hostal Edreira,8.6,"Atocha, 75, Centro, 28012 Madrid, Spain",€ 577
247,Hostal MH Fuencarral,8.3,"Fuencarral, 10 , 3º, Centro, 28004 Madrid, Spain",€ 665
248,Arc House Madrid - Puerta del Sol Only Adults,7.5,"2 Calle de la Victoria 1ero Derecha, Centro, 28012 Madrid, Spain",€ 328
249,Blume Cruz Suites,9.1,"De La Cruz, 35, Centro, 28012 Madrid, Spain",€ 754
250,APARTAMENTOS REFORMADOS EN LAVAPIES,,"5 Calle del Oso, Centro, 28012 Madrid, Spain",€ 527
251,Habitación Madrid centro,9.7,"Calle del Nuncio, Centro, 28005 Madrid, Spain",€ 442
252,Acogedor y silencioso estudio M1 Embajadores,7.2,"80 Calle del Mesón de Paredes, Centro, 28012 Madrid, Spain",€ 479
253,Minty Stay - Atocha 4 BD,9.1,"Calle Atocha 114, 1º Ext Izq, Centro, 28012 Madrid, Spain","€ 1,774"
254,Stop in Flat,7.5,"Different locations in Madrid city center, Centro, 28013 Madrid, Spain",€ 439
255,Gran Via Experience,8.2,"5 Calle del Postigo de San Martín, Centro, 28013 Madrid, Spain",€ 315
256,Suites You Nickel,7.7,"Calle Del Carmen 5, Centro, 28013 Madrid, Spain",€ 679
257,Hostal Patria Madrid,9.0,"Mayor, 10 4º, Centro, 28013 Madrid, Spain",€ 501
258,Hostal Galaico,8.5,"Gran Vía, 15 - 5º D, Centro, 28013 Madrid, Spain",€ 561
259,New Point Opera,9.1,"Calle de las Hileras 8, Centro, 28013 Madrid, Spain",€ 909
260,Estudio Lorenzo Acogedor,7.5,"Calle de San Lorenzo, Centro, 28004 Madrid, Spain",€ 429
261,Hostal Pio Centro,8.3,"Calle de la Montera 21. 3ª Planta, Centro, 28013 Madrid, Spain",€ 450
262,Genteel Home Cava Baja,9.1,"Calle Cava Baja, Centro, 28005 Madrid, Spain",€ 880
263,Punta Me Apartment Super Located in Plaza España,10,"19 Calle de los Reyes, Centro, 28015 Madrid, Spain",€ 641
264,Santa Ana´s Charming Flat,8.7,"Calle de Núñez de Arce 14, 1C, Centro, 28012 Madrid, Spain",€ 580
265,Soho Boutique Opera,8.6,"Calle Veneras, 2, Centro, 28013 Madrid, Spain",€ 729
266,MOLINA - LA LATINA,7.2,"6 Calle del Calvario 4º B, Centro, 28012 Madrid, Spain",€ 501
267,Quatro Puerta del Sol,8.2,"Sevilla, 4, Centro, 28014 Madrid, Spain",€ 770
268,Hostal Felipe V,8.1,"Gran Vía, 15 - 4º, Centro, 28013 Madrid, Spain",€ 387
269,Hostal Zamora,8.5,"Plaza Pedro Zerolo, 1, 4 Izquierda, Centro, 28004 Madrid, Spain",€ 441
270,NEW AND COZY-STUDIO-CHUECA,9.1,"37 Calle de Hortaleza 2º 13, Centro, 28004 Madrid, Spain",€ 601
271,Hostal Palacio Madrid,8.2,"Del Principe,18, 3º Izqda, Centro, 28012 Madrid, Spain",€ 479
272,Fantastic flat in Callao-Gran Vía 4P. CALL,5.0,"Calle de Preciados, Centro, 28013 Madrid, Spain",€ 669
273,II Castillas Madrid,8.7,"Abada, 7, Centro, 28013 Madrid, Spain",€ 791
274,HOMEABOUT CALLE TOLEDO Apartment II,7.9,"70 Calle de Toledo Calle Toledo 70, 3º derecha, Centro, 28005 Madrid, Spain",€ 840
275,Hostal Zamora,8.5,"Plaza Pedro Zerolo, 1, 4 Izquierda, Centro, 28004 Madrid, Spain",€ 406
276,Hostal Pio Centro,8.3,"Calle de la Montera 21. 3ª Planta, Centro, 28013 Madrid, Spain",€ 450
277,Genteel Home Cava Baja,9.1,"Calle Cava Baja, Centro, 28005 Madrid, Spain",€ 880
278,Estudio Lorenzo Acogedor,7.5,"Calle de San Lorenzo, Centro, 28004 Madrid, Spain",€ 429
279,Santa Ana´s Charming Flat,8.7,"Calle de Núñez de Arce 14, 1C, Centro, 28012 Madrid, Spain",€ 551
280,Hostal Felipe V,8.1,"Gran Vía, 15 - 4º, Centro, 28013 Madrid, Spain",€ 387
281,Punta Me Apartment Super Located in Plaza España,10,"19 Calle de los Reyes, Centro, 28015 Madrid, Spain",€ 641
282,NEW AND COZY-STUDIO-CHUECA,9.1,"37 Calle de Hortaleza 2º 13, Centro, 28004 Madrid, Spain",€ 583
283,Quatro Puerta del Sol,8.2,"Sevilla, 4, Centro, 28014 Madrid, Spain","€ 1,095"
284,MOLINA - LA LATINA,7.2,"6 Calle del Calvario 4º B, Centro, 28012 Madrid, Spain",€ 501
285,Fantastic flat in Callao-Gran Vía 4P. CALL,5.0,"Calle de Preciados, Centro, 28013 Madrid, Spain",€ 644
286,HOMEABOUT CALLE TOLEDO Apartment II,7.9,"70 Calle de Toledo Calle Toledo 70, 3º derecha, Centro, 28005 Madrid, Spain",€ 840
287,Hostal Palacio Madrid,8.2,"Del Principe,18, 3º Izqda, Centro, 28012 Madrid, Spain",€ 479
288,Woohoo Rooms Fuencarral,9.2,"Calle de Fuencarral, 41, 2º, Centro, 28004 Madrid, Spain",€ 681
289,ESTUDIOS RUDA 4,7.5,"4 Calle de la Ruda, Centro, 28005 Madrid, Spain",€ 462
290,Casa de Madrid,6.2,"C/ Salitre 35, BJ D, 28002 Madrid., Centro, 28012 Madrid, Spain",€ 462
291,Hostal Santa Ana Colors,8.2,"Huertas, 14, Centro, 28012 Madrid, Spain",€ 627
292,PYR Select Gran Via VIII,7.3,"8 Calle de Valverde Piso 2 puerta 2B, Centro, 28004 Madrid, Spain",€ 546
293,Atico Preciados,7.6,"Calle Preciados 40, Centro, 28013 Madrid, Spain",€ 464
294,Acogedor apartamento - 1D 1B - Sol,8.3,"Calle Mayor 24, 4 izq B, Centro, 28013 Madrid, Spain",€ 673
295,Acogedor Piso Olivar,6.4,"Calle del Olivar, Centro, 28012 Madrid, Spain",€ 445
296,Capital BedRoom,4.2,"58 Calle de Fuencarral, Centro, 28004 Madrid, Spain",€ 421
297,AbraCadabra Suites,6.9,"Bailen, 39, Centro, 28005 Madrid, Spain",€ 561
298,Suites You Gran Vía,7.0,"15 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 601
299,Suites You Zinc,7.6,"Calle del Arenal, 10 , Centro, 28013 Madrid, Spain",€ 749
300,Andrés Borrego 13,8.7,"Calle Andrés Borrego 13, Centro, 28004 Madrid, Spain","€ 1,152"
301,Hostal Rofer,8.1,"Toledo, 94 - 2º, Centro, 28005 Madrid, Spain",€ 329
302,Central Gran Via,8.9,"45 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 847
303,Exclusivo piso de 4 hab con vistas a La Latina,10,"77 Calle de Toledo, Centro, 28005 Madrid, Spain","€ 1,841"
304,Hostal Regio,8.0,"Chinchilla, 4, 3º Derecha, Centro, 28013 Madrid, Spain",€ 498
305,SmartRental Madrid Chueca,7.2,"Perez Galdós, 7, Centro, 28004 Madrid, Spain",€ 632
306,Hostal Rober,8.2,"Arenal, 26 - 5º Derecha, Centro, 28013 Madrid, Spain",€ 504
307,Piso en Calle Caravaca,6.2,"Calle de Caravaca, Centro, 28012 Madrid, Spain",€ 410
308,Petit Palace Posada del Peine,8.5,"Postas, 17, Centro, 28012 Madrid, Spain",€ 631
309,Uma Suites Atocha,8.7,"1 Calle Doctor Mata, Centro, 28012 Madrid, Spain",€ 694
310,STYLISH NEST 1BD PLAZA MAYOR - SOL,7.2,"Calle de Santa Isabel, 26, Centro, 28012 Madrid, Spain",€ 646
311,Apartamento en Centro de Madrid,,"33 Calle de la Montera, Centro, 28013 Madrid, Spain",€ 896
312,Ever House - CHUECA-GRAN VIA,9.1,"Calle de las Infantas, Centro, 28004 Madrid, Spain","€ 1,865"
313,apartamento en la calle pez,10,"MOLINO DEL VIENTO, 6, Centro, 28004 Madrid, Spain",€ 787
314,Apartamentos Huertas,8.8,"Huertas, 10, Centro, 28012 Madrid, Spain",€ 748
315,Plaza Mayor Apartment,9.0,"Calle del Duque de Rivas, Centro, 28012 Madrid, Spain",€ 997
316,Amor de Dios 17 Boutique Hotel,9.1,"Calle Amor de Dios 17, edificio, Centro, 28014 Madrid, Spain",€ 860
317,Hostal Alfaro,8.5,"Ventura De La Vega, 16, Centro, 28014 Madrid, Spain",€ 837
318,Slow Suites Bellas Artes,8.5,"20 Calle de los Madrazo, Centro, 28014 Madrid, Spain",€ 733
319,Eric Vökel Boutique Apartments - Madrid Suites,8.9,"San Bernardo, 61, Centro, 28015 Madrid, Spain","€ 1,199"
320,"Precioso apartamento Palacio Real, Madrid",8.6,"Calle San Buenaventura 7 _ 3C ESC EXT, Centro, 28005 Madrid, Spain",€ 720
321,Jc Rooms Jardines,8.3,"3 Calle Jardines, Centro, 28013 Madrid, Spain",€ 443
322,Bastardo Hostel,8.5,"3 Calle de San Mateo, Centro, 28004 Madrid, Spain",€ 692
323,The Central House Madrid Lavapiés,9.1,"Calle Encomienda 16, Centro, 28012 Madrid, Spain",€ 518
324,Petit Palace Santa Bárbara,8.7,"Plaza Santa Barbara, 10, Centro, 28004 Madrid, Spain",€ 776
325,Hostal La Fontana,8.0,"Valverde, 6, Centro, 28004 Madrid, Spain",€ 406
326,BNBHolder Always Happy La Latina,9.0,"Calle de Rodas, Centro, Madrid, Spain",€ 835
327,Studio in Ruda close to Plaza Mayor & Parking Gratis,8.8,"Calle de la Ruda 15 Escalera: Interior Planta: 0 Puerta: A, Centro, 28005 Madrid, Spain",€ 570
328,Hostal Besaya,8.1,"San Bernardo, 13, 8ª Planta (esquina Gran Via), Centro, 28015 Madrid, Spain",€ 504
329,Modern Cozy 1 Bedroom Apartment near city centre,,"Centro, 28012 Madrid, Spain",€ 973
330,Iyewu Ile Ire,6.8,"Calle Olivar , Centro, 28012 Madrid, Spain",€ 626
331,"Atico x 9 pax, con gran terraza en el La Latina!",7.0,"6 Calle de Santa Ana, Centro, 28005 Madrid, Spain","€ 1,928"
332,Generator Madrid,8.1,"Calle de Silva 1, Centro, 28013 Madrid, Spain",€ 636
333,Hotel Mexico,7.8,"Gobernador, 24, Centro, 28014 Madrid, Spain",€ 570
334,Spacious flat puerta del sol,8.1,"9 Calle de Espoz y Mina 2º1 i, Centro, 28012 Madrid, Spain","€ 1,083"
335,"Calle de Felipe III, 7",4.8,"Calle de Felipe III, 7 APARTAMENTO 1A, Centro, 28012 Madrid, Spain",€ 520
336,Romantic Central Terrace,8.3,"Calle Corredera Alta de San Pablo, 31, 4C, Centro, 28004 Madrid, Spain","€ 1,706"
337,SmartRental Madrid Gran Via 47,7.2,"47 Calle Gran Vía, Centro, 28013 Madrid, Spain",€ 475
338,"Huertas, 58",8.3,"Calle Huertas, 58, 3º A, Centro, 28014 Madrid, Spain","€ 1,024"
339,limehome Madrid La Bolsa,9.0,"4 Calle de la Bolsa, Centro, 28012 Madrid, Spain",€ 610
340,Los Aposentos de Barceló,5.9,"Calle Barceló, Centro, 28015 Madrid, Spain",€ 969
341,limehome Madrid San Lorenzo,8.7,"26 Calle de San Lorenzo, Centro, 28004 Madrid, Spain",€ 594
342,Hostal America,7.6,"Hortaleza, 19 - 5ª Planta, Centro, 28004 Madrid, Spain",€ 570
343,Apartamento St Barbara-Madrid,7.2,"5 Calle de Santa Bárbara, Centro, 28004 Madrid, Spain",€ 683
344,NH Collection Madrid Palacio de Tepa,8.7,"San Sebastián, 2, Centro, 28012 Madrid, Spain","€ 1,159"
345,BNBHolder Golden Triangle of Art CENTRE,9.0,"Calle del Doctor Fourquet, Centro, 28012 Madrid, Spain","€ 1,053"
346,Slow Suites Chueca,8.7,"8 Calle San Marcos, Centro, 28004 Madrid, Spain",€ 789
347,Far Home Plaza Mayor,7.6,"Doctor Cortezo 15, 4Tª Planta, Centro, 28012 Madrid, Spain",€ 403
348,Casa de huéspedes Mi lla,5.4,"Calle de San Millán, Centro, 28012 Madrid, Spain",€ 540
349,"Almadén, la Travesía del Paseo Del Prado - Retiro",7.1,"Calle de Almadén, 1, Centro, 28014 Madrid, Spain",€ 979
350,Belén Modern y luxury space near Plaza Mayor,8.0,"10 Calle del Sacramento, Centro, 28005 Madrid, Spain",€ 513
351,Hostal Tokio,7.7,"Puebla, 6 1º derecha, Centro, 28004 Madrid, Spain",€ 471
352,CH Lumiere,7.7,"Calle de las Tres Cruces, 4, 3D, Centro, 28013 Madrid, Spain",€ 345
353,Veracruz Puerta del Sol,8.0,"Victoria, 1 3º, Centro, 28012 Madrid, Spain",€ 741
354,mi casa en Madrid- spacious apartments Callao Gran Via,9.2,"5 Calle de las Veneras, Centro, 28013 Madrid, Spain",€ 810
355,SmartRental Madrid Gran Via Apartments,9.0,"78 Calle de San Bernardo, Centro, 28015 Madrid, Spain","€ 1,217"
356,Modular Rooms,8.0,"calle de la Espada 4 calle de la Espada 4, Centro, 28012 Madrid, Spain",€ 367
357,Estudio cerca de Antón Martín 4Pax (S. ISABEL III),6.9,"Calle de Santa Isabel, Centro, 28012 Madrid, Spain",€ 674
358,Behap Madrid De Las Letras,7.4,"Calle San Pedro, 13, Centro, 28014 Madrid, Spain",€ 903
359,SY Fuencarral,8.6,"33 Calle de Fuencarral, Centro, 28004 Madrid, Spain","€ 1,003"
360,El Mercado de San Miguel,3.0,"de San Miguel, 4, Centro, 28014 Madrid, Spain","€ 1,017"
361,M-A Estudio 3 Cruces 12,8.3,"12 Calle de las Tres Cruces, Centro, 28013 Madrid, Spain",€ 376
362,Center Madrid habitaciones,7.8,"2 Corredera Baja de San Pablo, Centro, 28004 Madrid, Spain",€ 540
363,Cruz Apartment,8.6,"Cruz 33 4º IZQ, Centro, 28013 Madrid, Spain",€ 736
364,Santa Ana Plaza by Madflats Collection,9.4,"5 Plaza Santa Ana, Centro, 28012 Madrid, Spain",€ 943
365,Precioso apartamento en el centro de Madrid.,7.5,"3 Calle de Concepción Jerónima, Centro, 28012 Madrid, Spain","€ 2,180"
366,VP Plaza España Design,9.2,"Plaza de España n.5, Centro, 28008 Madrid, Spain","€ 1,485"
367,SmartRental Madrid Puerta del Sol,8.0,"Pasa, 10, Centro, 28005 Madrid, Spain",€ 749
